company,country,img_url,name,price,ratings,rum_url,score,type,br_score
10 Cane,Trinidad,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,10 Cane Guyana 1999 15-Year,0,0,https://www.rumratings.com/brands/3805-10-cane-guyana-1999-15-year,0,Aged,4.8775
10 Cane,Trinidad,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1/10_cane_rum.png,10 Cane Light,0,71,https://www.rumratings.com/brands/1-10-cane-light,6.4,Light,6.195293468
10 Cane,Trinidad,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,10 Cane Signature Blend,0,0,https://www.rumratings.com/brands/2312-10-cane-signature-blend,0,Gold,4.8775
1423,Panama,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,1423 23-Year Highland Malt Finish,0,5,https://www.rumratings.com/brands/4051-1423-23-year-highland-malt-finish,8.2,Aged,5.913891994
1423,Panama,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,1423 Bristol Classic Caroni 1993 Rum,0,1,https://www.rumratings.com/brands/3897-1423-bristol-classic-caroni-1993-rum,4,Aged,4.804552303
1423,Panama,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,1423 Indian Rum,0,1,https://www.rumratings.com/brands/3998-1423-indian-rum,5,Flavored,4.887683582
1423,Panama,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,"1423 Jamaica PX Sherry Finish45,3 %",0,1,https://www.rumratings.com/brands/4034-1423-jamaica-px-sherry-finish45-3,6,Aged,4.97081486
1423,Panama,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1526/1423_panama_12-year_rum_orginal_200px_b.png,1423 Panama 12-Year,0,1,https://www.rumratings.com/brands/1526-1423-panama-12-year,7,Aged,5.053946138
1423,Panama,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,1423 PX sherry finish Belize 9 years!,0,3,https://www.rumratings.com/brands/4013-1423-px-sherry-finish-belize-9-years,7,Aged,5.331375854
1423,Panama,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,1423 PX Sherry finnish Dominican Republic 12-Year,0,2,https://www.rumratings.com/brands/4012-1423-px-sherry-finnish-dominican-republic-12-year,7,Aged,5.203307483
1423,Panama,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,1423 S.B.S.,0,1,https://www.rumratings.com/brands/3718-1423-s-b-s,6,n/a,4.97081486
1423,Panama,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,"1423 SBS Dominican Republic 23, Highland Malt Finish",0,1,https://www.rumratings.com/brands/5033-1423-sbs-dominican-republic-23-highland-malt-finish,8,Aged,5.137077416
1423,Panama,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,1423 SBS Juicy Calvados Finish,0,5,https://www.rumratings.com/brands/4054-1423-sbs-juicy-calvados-finish,4.4,Aged,4.728552768
1423,Panama,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1527/1423_special_cask_25-year_rum_200px_b.png,1423 Special Cask 25-Year,0,2,https://www.rumratings.com/brands/1527-1423-special-cask-25-year,9,Aged,5.510311001
1492,USA,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1215/1492_Cristobal_Reserve_rum.png,1492  Cristobal Reserve,0,2,https://www.rumratings.com/brands/1215-1492-cristobal-reserve,6.5,Aged,5.126556604
1767,Germany,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,1767 Vanilla Cane Rum Liqueur,0,1,https://www.rumratings.com/brands/3815-1767-vanilla-cane-rum-liqueur,5,Flavored,4.887683582
1931,St. Lucia,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1690/1931_80th_Anniversary_rum.png,1931 80th Anniversary,0,4,https://www.rumratings.com/brands/1690-1931-80th-anniversary,8.5,Aged,5.841625312
1931,St. Lucia,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1691/1931_81st_Anniversary_rum.png,1931 81st Anniversary,84.66,17,https://www.rumratings.com/brands/1691-1931-81st-anniversary,8.7,Aged,7.195888583
1931,St. Lucia,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1692/1931_82nd_Anniversary_rum.png,1931 82nd Anniversary,72.07,19,https://www.rumratings.com/brands/1692-1931-82nd-anniversary,7.4,Aged,6.473531636
1931,St. Lucia,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,1931 83rd Anniversary,72.07,0,https://www.rumratings.com/brands/5038-1931-83rd-anniversary,0,Aged,4.8775
1931,St. Lucia,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/3875/1931_84th_Anniversary_rum_200px.png,1931 84th Anniversary,63.64,5,https://www.rumratings.com/brands/3875-1931-84th-anniversary,6.6,Aged,5.414801794
3 Horse,India,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,3 Horse XXX,0,0,https://www.rumratings.com/brands/2-3-horse-xxx,0,Gold,4.8775
3 Howls,USA,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/2014/3_Howls_Gold_Label_rum_200.png,3 Howls Gold Label,0,2,https://www.rumratings.com/brands/2014-3-howls-gold-label,6.5,Gold,5.126556604
3 Howls,USA,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/2015/3_Howls_Navy_Strength_rum_200.png,3 Howls Navy Strength,0,0,https://www.rumratings.com/brands/2015-3-howls-navy-strength,0,Overproof,4.8775
3 Howls,USA,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/2013/3_Howls_White_Label_rum_200.png,3 Howls White Label,0,1,https://www.rumratings.com/brands/2013-3-howls-white-label,8,Light,5.137077416
3 Zero,Combination,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/3/3_Zero_Platinum_rum.png,3 Zero Platinum,0,1,https://www.rumratings.com/brands/3-3-zero-platinum,7,Light,5.053946138
4 Spirits,USA,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1910/4_Spirits_Silver_rum_200.png,4 Spirits Silver,0,0,https://www.rumratings.com/brands/1910-4-spirits-silver,0,Light,4.8775
51,Brazil,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1565/51_Gold_rum.png,51 Gold,0,0,https://www.rumratings.com/brands/1565-51-gold,0,Gold,4.8775
51,Brazil,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1564/51_Light_rum.png,51 Light Cachaca,0,11,https://www.rumratings.com/brands/1564-51-light-cachaca,5.6,Cachaca,5.238271704
896,Barbados,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/3437/896_5-Year_rum_200px.png,896 5-Year,0,3,https://www.rumratings.com/brands/3437-896-5-year,7,Gold,5.331375854
896,Barbados,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/3438/896_8-Year_rum_200px.png,896 8-Year,0,6,https://www.rumratings.com/brands/3438-896-8-year,6.3,Aged,5.378698923
8 PM Bermuda,India,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/4/8_PM_Bermuda_XXX_rum.png,8 PM Bermuda XXX,0,0,https://www.rumratings.com/brands/4-8-pm-bermuda-xxx,0,Gold,4.8775
A 1710,Martinique,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,A 1710 La perle Rhum,0,1,https://www.rumratings.com/brands/5180-a-1710-la-perle-rhum,6,Rhum Agricole,4.97081486
A 1710,Martinique,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,A 1710 Nuée Ardente,0,3,https://www.rumratings.com/brands/4216-a-1710-nuee-ardente,9,Aged,5.759056282
A 1710,Martinique,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,A 1710 Soleil de Minuit,0,0,https://www.rumratings.com/brands/5181-a-1710-soleil-de-minuit,0,Aged,4.8775
A 1710,Martinique,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,A 1710 Tricentenaire,0,0,https://www.rumratings.com/brands/5182-a-1710-tricentenaire,0,Aged,4.8775
Abelha,Brazil,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/5/Abelha_Gold_rum.png,Abelha Gold Cachaca,0,3,https://www.rumratings.com/brands/5-abelha-gold-cachaca,9,Cachaca,5.759056282
Abelha,Brazil,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/6/Abelha_Silver_rum.png,Abelha Silver Cachaca,0,3,https://www.rumratings.com/brands/6-abelha-silver-cachaca,6.7,Cachaca,5.26722379
Acre Distilling,USA,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Acre Distilling Hell's Half Acre,0,1,https://www.rumratings.com/brands/5023-acre-distilling-hell-s-half-acre,8,Gold,5.137077416
Adinco Distilleries,India,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Adinco Distilleries Black Elvis,0,1,https://www.rumratings.com/brands/4190-adinco-distilleries-black-elvis,5,Dark,4.887683582
Adinco Distilleries,India,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Adinco Distilleries Dark Elvis,0,1,https://www.rumratings.com/brands/4314-adinco-distilleries-dark-elvis,4,Aged,4.804552303
Admiral Nelson's,USA,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/2077/Admiral_Nelson_s_Black_Patch_rum_200px.png,Admiral Nelson's Black Patch,0,8,https://www.rumratings.com/brands/2077-admiral-nelson-s-black-patch,4.1,Dark,4.550633348
Admiral Nelson's,USA,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/8/Admiral_Nelso_s_Premium_Coconut_rum.png,Admiral Nelson's Premium Coconut,0,5,https://www.rumratings.com/brands/8-admiral-nelson-s-premium-coconut,3.6,Flavored,4.479007668
Admiral Nelson's,USA,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/9/Admiral_Nelson_s_Premium_Raspberry_rum.png,Admiral Nelson's Premium Raspberry,0,1,https://www.rumratings.com/brands/9-admiral-nelson-s-premium-raspberry,10,Flavored,5.303339972
Admiral Nelson's,USA,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/10/Admiral_Nelson_s_Premium_Spiced_rum.png,Admiral Nelson's Premium Spiced,0,27,https://www.rumratings.com/brands/10-admiral-nelson-s-premium-spiced,5.9,Spiced,5.603455955
Admiral Nelson's,USA,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/11/Admiral_Nelson_s_Premium_Vanilla_rum.png,Admiral Nelson's Premium Vanilla,0,3,https://www.rumratings.com/brands/11-admiral-nelson-s-premium-vanilla,7.7,Flavored,5.481064004
Admiral Rodney,St. Lucia,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/7/Admiral_Nelso__s_101_rum.png,Admiral Rodney 101,0,4,https://www.rumratings.com/brands/7-admiral-rodney-101,5,Overproof,4.910103271
Admiral Rodney,St. Lucia,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/12/Admiral_Rodney-_Extra_Old_12-Year_rum.png,Admiral Rodney Extra Old 12-Year,71.6,96,https://www.rumratings.com/brands/12-admiral-rodney-extra-old-12-year,7.9,Aged,7.588536711
A. D. Rattray,Trinidad,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,A. D. Rattray 15-Year,0,1,https://www.rumratings.com/brands/1567-a-d-rattray-15-year,8,Aged,5.137077416
A. D. Rattray,Trinidad,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1882/A_D_Rattray_1997_14-Year_rum_200.png,A. D. Rattray 1997 14-Year,0,3,https://www.rumratings.com/brands/1882-a-d-rattray-1997-14-year,8.7,Aged,5.694904217
A. D. Rattray,Trinidad,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/2182/A._D._Rattray_9-Year_rum_200px.png,A. D. Rattray 9-Year,0,1,https://www.rumratings.com/brands/2182-a-d-rattray-9-year,8,Aged,5.137077416
A. D. Rattray,Trinidad,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,A. D. Rattray Pampero 18-Year,0,1,https://www.rumratings.com/brands/3723-a-d-rattray-pampero-18-year,8,Aged,5.137077416
Afrohead,Trinidad,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1789/Afrohead_Original_rum.png,Afrohead Original,0,7,https://www.rumratings.com/brands/1789-afrohead-original,7.4,Gold,5.856885255
Afrohead,Trinidad,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1790/Afrohead_XO_rum.png,Afrohead XO,0,9,https://www.rumratings.com/brands/1790-afrohead-xo,7.6,Aged,6.100840961
Agua Luca,Brazil,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/13/Agua_Luca_Cacha_a_rum.png,Agua Luca Light Cachaca,0,2,https://www.rumratings.com/brands/13-agua-luca-light-cachaca,7.5,Cachaca,5.280058363
Aguardiente,Colombia,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/14/Aguardiente_180_rum.png,Aguardiente 180,0,0,https://www.rumratings.com/brands/14-aguardiente-180,0,Light,4.8775
Aguardiente,Colombia,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/15/Aguardiente_Cristal_rum.png,Aguardiente Cristal,22.65,4,https://www.rumratings.com/brands/15-aguardiente-cristal,3.8,Light,4.590724286
Aguardiente,Colombia,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/16/Aguardiente_Cristal_sin_Az_car_rum.png,Aguardiente Cristal sin Azúcar,0,0,https://www.rumratings.com/brands/16-aguardiente-cristal-sin-azucar,0,Light,4.8775
Aguardiente,Colombia,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/17/Aguardiente_Cristal_Tipo_Exportaci_n_rum.png,Aguardiente Cristal Tipo Exportación,0,0,https://www.rumratings.com/brands/17-aguardiente-cristal-tipo-exportacion,0,Light,4.8775
A. H. Riise,Denmark,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/2021/A_H_Riise_1888_Copenhagen_Gold_Medal_rum_200.png,A. H. Riise 1888 Copenhagen Gold Medal,50.75,26,https://www.rumratings.com/brands/2021-a-h-riise-1888-copenhagen-gold-medal,8,Aged,7.069960898
A. H. Riise,Denmark,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/2294/A.H._Riise_Black_Barrel_Navy_Spiced_rum_200px.png,A. H. Riise Black Barrel Navy Spiced,43.67,12,https://www.rumratings.com/brands/2294-a-h-riise-black-barrel-navy-spiced,6.8,Aged,5.879273114
A. H. Riise,Denmark,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,A. H. Riise Centennial Celebration,0,8,https://www.rumratings.com/brands/3904-a-h-riise-centennial-celebration,9.1,Aged,6.652669696
A. H. Riise,Denmark,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1314/A.H._Riise_Cream_rum.png,A. H. Riise Cream,0,10,https://www.rumratings.com/brands/1314-a-h-riise-cream,7.4,Flavored,6.07702447
A. H. Riise,Denmark,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1312/A.H._Riise_Family_Reserve_Solera_rum.png,A. H. Riise Family Reserve Solera,0,27,https://www.rumratings.com/brands/1312-a-h-riise-family-reserve-solera,7.3,Aged,6.597429878
A. H. Riise,Denmark,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,A. H. Riise Frogman,0,12,https://www.rumratings.com/brands/3531-a-h-riise-frogman,6.8,Aged,5.879273114
A. H. Riise,Denmark,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1309/A.H._Riise_Navy_Strength_55__rum.png,A. H. Riise Navy Strength 55%,0,35,https://www.rumratings.com/brands/1309-a-h-riise-navy-strength-55,8.1,Gold,7.327848511
A. H. Riise,Denmark,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1313/A.H._Riise_Non_Plus_Ultra_Very_Rare_rum.png,A. H. Riise Non Plus Ultra Very Rare,165.53,63,https://www.rumratings.com/brands/1313-a-h-riise-non-plus-ultra-very-rare,8.2,Aged,7.705000422
A. H. Riise,Denmark,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1307/A.H._Riise_Royal_Danish_Navy_rum.png,A. H. Riise Royal Danish Navy,65.64,62,https://www.rumratings.com/brands/1307-a-h-riise-royal-danish-navy,7.5,Gold,7.103939208
A. H. Riise,Denmark,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1311/A.H._Riise_XO_175_Years_Anniversary_rum.png,A. H. Riise XO 175 Years Anniversary,75.21,17,https://www.rumratings.com/brands/1311-a-h-riise-xo-175-years-anniversary,7.5,Aged,6.468075294
A. H. Riise,Denmark,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/2022/A_H_Riise_XO_Port_Cask_rum_200.png,A. H. Riise XO Port Cask,0,11,https://www.rumratings.com/brands/2022-a-h-riise-xo-port-cask,6.6,Aged,5.737609703
A. H. Riise,Denmark,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1306/A.H._Riise_XO_Reserve_rum.png,A. H. Riise XO Reserve,72.82,64,https://www.rumratings.com/brands/1306-a-h-riise-xo-reserve,7.2,Aged,6.85859624
A. H. Riise,Denmark,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1310/A.H._Riise_XO_Reserve_Christmas_rum.png,A. H. Riise XO Reserve Christmas,67.87,29,https://www.rumratings.com/brands/1310-a-h-riise-xo-reserve-christmas,7.1,Aged,6.487638441
A. H. Riise,Denmark,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1308/A.H._Riise_XO_Reserve_Sauternes_Cask_rum.png,A. H. Riise XO Reserve Sauternes Cask,73.93,26,https://www.rumratings.com/brands/1308-a-h-riise-xo-reserve-sauternes-cask,6.8,Aged,6.22738185
A. H. Riise,Denmark,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/2023/A_H_Riise_XO_Royal_Reserve_rum_200.png,A. H. Riise XO Royal Reserve,72.74,10,https://www.rumratings.com/brands/2023-a-h-riise-xo-royal-reserve,7.6,Aged,6.172130474
Alambic Classique Collection,Caribbean,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1992/Alambic_Classique_Collection_Bellevue_1998_14-Year_rum_200.png,Alambic Classique Collection Bellevue 1998 14-Year,0,0,https://www.rumratings.com/brands/1992-alambic-classique-collection-bellevue-1998-14-year,0,Aged,4.8775
Alambic Classique Collection,Caribbean,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Alambic Classique Collection Bellevue 2008 9-Year,0,0,https://www.rumratings.com/brands/1993-alambic-classique-collection-bellevue-2008-9-year,0,Aged,4.8775
Alambic Classique Collection,Caribbean,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1988/Alambic_Classique_Collection_Caroni_1999_15-Year_rum_200.png,Alambic Classique Collection Caroni 1999 15-Year,0,0,https://www.rumratings.com/brands/1988-alambic-classique-collection-caroni-1999-15-year,0,Aged,4.8775
Alambic Classique Collection,Caribbean,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1997/Alambic_Classique_Collection_Chichigalpa_1995_12-Year_rum_200.png,Alambic Classique Collection Chichigalpa 1995 12-Year,0,0,https://www.rumratings.com/brands/1997-alambic-classique-collection-chichigalpa-1995-12-year,0,Aged,4.8775
Alambic Classique Collection,Caribbean,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1996/Alambic_Classique_Collection_Chichigalpa_1995_15-Year_rum_200.png,Alambic Classique Collection Chichigalpa 1995 15-Year,0,0,https://www.rumratings.com/brands/1996-alambic-classique-collection-chichigalpa-1995-15-year,0,Aged,4.8775
Alambic Classique Collection,Caribbean,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Alambic Classique Collection Foursquare Millenium Reserve 2000 6-Year,0,0,https://www.rumratings.com/brands/2000-alambic-classique-collection-foursquare-millenium-reserve-2000-6-year,0,Aged,4.8775
Alambic Classique Collection,Caribbean,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1987/Alambic_Classique_Collection_Galion_2002_5-Year_rum_200.png,Alambic Classique Collection Galion 2002 5-Year,0,0,https://www.rumratings.com/brands/1987-alambic-classique-collection-galion-2002-5-year,0,Aged,4.8775
Alambic Classique Collection,Caribbean,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1986/Alambic_Classique_Collection_Galion_2002_8-Year_rum_200.png,Alambic Classique Collection Galion 2002 8-Year,0,1,https://www.rumratings.com/brands/1986-alambic-classique-collection-galion-2002-8-year,9,Aged,5.220208694
Alambic Classique Collection,Caribbean,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1991/Alambic_Classique_Collection_Hampden_1998_16-Year_rum_200.png,Alambic Classique Collection Hampden 1998 16-Year,0,1,https://www.rumratings.com/brands/1991-alambic-classique-collection-hampden-1998-16-year,8,Aged,5.137077416
Alambic Classique Collection,Caribbean,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Alambic Classique Collection Licorera Special Reserve 1998 8-Year,0,0,https://www.rumratings.com/brands/2001-alambic-classique-collection-licorera-special-reserve-1998-8-year,0,Aged,4.8775
Alambic Classique Collection,Caribbean,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Alambic Classique Collection Long Pond 1992 15-Year,0,0,https://www.rumratings.com/brands/1998-alambic-classique-collection-long-pond-1992-15-year,0,Aged,4.8775
Alambic Classique Collection,Caribbean,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1994/Alambic_Classique_Collection_Sanctus_Spiritus_1998_16-Year_rum_200.png,Alambic Classique Collection Sanctus Spiritus 1998 16-Year,0,0,https://www.rumratings.com/brands/1994-alambic-classique-collection-sanctus-spiritus-1998-16-year,0,Aged,4.8775
Alambic Classique Collection,Caribbean,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1995/Alambic_Classique_Collection_Sanctus_Spiritus_1998_16-Year_rum_200.png,Alambic Classique Collection Sanctus Spiritus 1998 9-Year,0,0,https://www.rumratings.com/brands/1995-alambic-classique-collection-sanctus-spiritus-1998-9-year,0,Aged,4.8775
Alambic Classique Collection,Caribbean,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Alambic Classique Collection Trinidad Distillers Millenium Reserve 2000 6-Year,0,0,https://www.rumratings.com/brands/1999-alambic-classique-collection-trinidad-distillers-millenium-reserve-2000-6-year,0,Aged,4.8775
Alambic Classique Collection,Caribbean,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1989/Alambic_Classique_Collection_Westerhall_1998_14-year_rum_200.png,Alambic Classique Collection Westerhall 1998 14-year,0,0,https://www.rumratings.com/brands/1989-alambic-classique-collection-westerhall-1998-14-year,0,Aged,4.8775
Alambic Classique Collection,Caribbean,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1990/Alambic_Classique_Collection_Westerhall_1998_9-year_rum_200.png,Alambic Classique Collection Westerhall 1998 9-year,0,0,https://www.rumratings.com/brands/1990-alambic-classique-collection-westerhall-1998-9-year,0,Aged,4.8775
Aldabo,Cuba,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/3518/Aldabo_Crema_Al_Ron_rum_200px.png,Aldabo Crema Al Ron,0,1,https://www.rumratings.com/brands/3518-aldabo-crema-al-ron,10,Flavored,5.303339972
Allegheny distilling,United States,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Allegheny distilling Maggie's farm rum,0,0,https://www.rumratings.com/brands/5125-allegheny-distilling-maggie-s-farm-rum,0,Aged,4.8775
Alleyne Arthur's,Barbados,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Alleyne Arthur's Special Barbados,0,8,https://www.rumratings.com/brands/1043-alleyne-arthur-s-special-barbados,6.9,Gold,5.727773703
All Gold,India,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/18/All_Gold_Premium_White_rum.png,All Gold Premium White,0,0,https://www.rumratings.com/brands/18-all-gold-premium-white,0,Light,4.8775
All Gold,India,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/19/All_Gold_Premium_XXX_rum.png,All Gold Premium XXX,0,0,https://www.rumratings.com/brands/19-all-gold-premium-xxx,0,Gold,4.8775
Alnwick,UK,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/20/Alnwick_Dark_rum.png,Alnwick Dark,0,2,https://www.rumratings.com/brands/20-alnwick-dark,5.5,Dark,4.973054845
Alnwick,UK,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Alnwick Spiced,0,1,https://www.rumratings.com/brands/5030-alnwick-spiced,5,Aged,4.887683582
Amrut,India,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/21/Amrut_White_rum.png,Amrut White,0,0,https://www.rumratings.com/brands/21-amrut-white,0,Light,4.8775
Amrut,India,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/22/Amrut_XXX_rum.png,Amrut XXX,0,1,https://www.rumratings.com/brands/22-amrut-xxx,7,Gold,5.053946138
Ancient Mariner,UK,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1243/Ancient_Mariner_Navy_rum.png,Ancient Mariner Navy,0,4,https://www.rumratings.com/brands/1243-ancient-mariner-navy,7.5,Aged,5.575476157
Angostura,Trinidad,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Angostura 1787,0,12,https://www.rumratings.com/brands/3958-angostura-1787,8.4,Aged,6.712998462
Angostura,Trinidad,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/23/Angostura_1824_rum.png,Angostura 1824,85.79,142,https://www.rumratings.com/brands/23-angostura-1824,7.9,Aged,7.682161421
Angostura,Trinidad,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/24/Angostura_1919_rum.png,Angostura 1919,44.26,253,https://www.rumratings.com/brands/24-angostura-1919,7.1,Aged,7.007160549
Angostura,Trinidad,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/4038/Angostura_1919_Deluxe_Aged_Blend_rum_200px.png,Angostura 1919 Deluxe Aged Blend,0,7,https://www.rumratings.com/brands/4038-angostura-1919-deluxe-aged-blend,7.3,Aged,5.818059279
Angostura,Trinidad,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1510/angostura_5-year_rum_orginal_200px.png,Angostura 5-Year,25.64,21,https://www.rumratings.com/brands/1510-angostura-5-year,6.1,Gold,5.679035059
Angostura,Trinidad,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1275/Angostura_7-Year_rum.png,Angostura 7-Year,29.01,44,https://www.rumratings.com/brands/1275-angostura-7-year,6.5,Aged,6.174812031
Angostura,Trinidad,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1415/angostura_cask_collection_number_1_rum_orginal_200px.png,Angostura Cask Collection Number 1 Batch 1,79.23,24,https://www.rumratings.com/brands/1415-angostura-cask-collection-number-1-batch-1,8.5,Aged,7.359431724
